label,entity1,entity2
duplicate,Title: mukii tip-pu301cb 2-port usb 3.0 expresscard; Category: electronics - general; Brand: mukii; ModelNo: tip-pu301cb; Price: 32.0;,Title: mukii transimp tip-pu301cb usb 3.0 2 port express card adapter; Category: memory card adapters; Brand: mukii; ModelNo: tip-pu301cb; Price: 29.99;
not duplicate,Title: western digital wd scorpio blue 320gb 5400rpm 2.5 sata hard drive wdbabc3200anc; Category: hard drives; Brand: western digital; ModelNo: wdbabc3200anc; Price: 51.12;,Title: western digital scorpio blue 500 gb bulk oem hard drive 2.5 inch 8 mb cache 5400 rpm sata ii wd5000bevt; Category: internal hard drives; Brand: western digital; ModelNo: wd5000bevt; Price: 56.99;
duplicate,Title: balt wheasel easel adjustable melamine dry erase board white; Category: stationery & office machinery; Brand: balt; ModelNo: 33250; Price: 239.88;,Title: new-best-rite 33250 - wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white - blt33250; Category: stands; Brand: best rite; ModelNo: nan; Price: 229.0;
not duplicate,Title: michigan wolverines iphone 4 case silicone cover; Category: electronics - general; Brand: tribeca; ModelNo: fva3437; Price: 24.99;,Title: duke blue devils iphone 4 case silicone cover; Category: computers accessories; Brand: tribeca; ModelNo: nan; Price: 17.99;
not duplicate,Title: v7 25 cat5e snagless network patch cable yellow; Category: electronics - general; Brand: v7; ModelNo: v7n3c5e-25f-ylws; Price: 6.88;,Title: v7 cat5e snagless molded network patch cable rj45 male to male red 3-feet v7n3c5e-03f-reds; Category: ethernet cables; Brand: v7; ModelNo: v7n3c5e-03f-reds; Price: 2.97;
not duplicate,Title: pioneer 6.5 4-way speakers 350w; Category: car stereos; Brand: pioneer; ModelNo: ts-a1684r; Price: 113.0;,Title: pioneer ts-g1343r 5.25 2-way speakers; Category: office electronics; Brand: pioneer; ModelNo: nan; Price: 29.99;
not duplicate,Title: da-lite da-plex standard rear projection screen - 60 x 80 video format; Category: electronics - general; Brand: da-lite; ModelNo: 27544; Price: 2931.99;,Title: da-lite da-plex self trimming rear projection screen - 94 1 2 x 168 hdtv format; Category: projection screens; Brand: da-lite; ModelNo: 27151; Price: 9233.33;
not duplicate,Title: da-lite da-glas self trimming rear projection screen - 96 x 120 av format; Category: electronics - general; Brand: da-lite; ModelNo: 27915; Price: 7443.99;,Title: da-glas base rear projection screen - 43 1 4 x 57 3 4 video format; Category: projection screens; Brand: da-lite; ModelNo: nan; Price: 1519.99;
not duplicate,Title: da-lite video spectra 1.5 model c with csr manual screen - 58 x 104 hdtv format; Category: electronics - general; Brand: da-lite; ModelNo: 82980; Price: 736.99;,Title: da-lite advantage manual with csr - projection screen - 4 3 - video spectra 1.5 - white; Category: projection screens; Brand: da-lite; ModelNo: nan; Price: 636.95;
not duplicate,Title: logitech wireless mouse m310 bundle; Category: computers; Brand: nan; ModelNo: nan; Price: 29.88;,Title: logitech wireless mouse m310 red tendrills; Category: mice; Brand: logitech; ModelNo: 910-001920; Price: 28.51;
not duplicate,Title: da-lite da-glas deluxe rear projection screen - 84 x 84 av format; Category: electronics - general; Brand: da-lite; ModelNo: 27650; Price: 4958.99;,Title: da-lite deluxe model b silver matte - projection screen; Category: projection screens; Brand: da-lite; ModelNo: silver matte; Price: nan;
not duplicate,Title: ilive app-enhanced boom box with ipod iphone dock; Category: electronics - general; Brand: ilive; ModelNo: ibp391b; Price: 63.88;,Title: ilive boombox with ipod docking station pink; Category: docking stations; Brand: gpx; ModelNo: ibr2807dppnk; Price: 69.99;
not duplicate,Title: uniden d2998 dect 6.0 loud and clear digital answering system with cordless handset; Category: electronics - general; Brand: uniden; ModelNo: d2998; Price: 79.93;,Title: motorola dect 6.0 cordless phone with answering system and 2 handsets; Category: cordless telephones; Brand: motorola; ModelNo: l402; Price: 51.34;
not duplicate,Title: da-lite da-plex self trimming rear projection screen - 96 x 120 av format; Category: electronics - general; Brand: da-lite; ModelNo: 27903; Price: 7799.99;,Title: da-lite 27639 da-glas standard rear projection screen 72 x 96 video format; Category: projection screens; Brand: da-lite; ModelNo: nan; Price: nan;
not duplicate,Title: iosafe rugged 500gb usb 3.0 portable external hard drive; Category: hard drives; Brand: iosafe; ModelNo: pa50500u5yr; Price: 299.98;,Title: verbatim acclaim 500 gb usb 2.0 portable external hard drive 97165 piano black; Category: nan; Brand: verbatim; ModelNo: 97165; Price: 69.24;
not duplicate,Title: san diego padres iphone 4 case silicone cover; Category: electronics - general; Brand: tribeca; ModelNo: fva3959; Price: 24.99;,Title: alabama crimson tide iphone 4 case silicone cover; Category: computers accessories; Brand: tribeca; ModelNo: nan; Price: 17.74;
not duplicate,Title: gear head wireless optical tilt-wheel mouse red; Category: mice; Brand: gear head; ModelNo: mpt3200red; Price: 19.88;,Title: gear head usb 3 button wireless optical wheel mouse - purple black mp2500pur; Category: mice; Brand: gear head; ModelNo: mp2500pur; Price: 11.99;
not duplicate,Title: innovera m4640 compatible remanufactured high-yield ink 484 page-yield black; Category: printers; Brand: innovera; ModelNo: m4640; Price: 24.99;,Title: innovera m4646 - m4646 compatible ink 588 page-yield tri-color; Category: computers accessories; Brand: innovera; ModelNo: nan; Price: nan;
not duplicate,Title: roocase multi-angle leather case for lg g-slate 8.9-inch 4g tablet; Category: electronics - general; Brand: roocase; ModelNo: 222052; Price: 35.99;,Title: roocase multi-angle black leather folio case cover for lenovo ideapad k1 10.1-inch android tablet; Category: cases sleeves; Brand: roocase; ModelNo: nan; Price: 24.96;
not duplicate,Title: da-lite holoscreen rear projection screen - 22 x 33 3 4 video format; Category: electronics - general; Brand: da-lite; ModelNo: 20030; Price: 1600.0;,Title: da-lite - projection screen repair kit; Category: projection screens; Brand: da-lite; ModelNo: nan; Price: 332.0;
not duplicate,Title: draper high contrast grey luma 2 manual screen - 60 x 60 av format; Category: electronics - general; Brand: draper; ModelNo: 206059; Price: 349.88;,Title: high contrast matte white designer contour manual screen with csr - av format size 60 x 60; Category: projection screens; Brand: da-lite; ModelNo: nan; Price: nan;
not duplicate,Title: micronet 16gb fantom databank flash drive fdb16u2 black; Category: usb drives; Brand: micronet; ModelNo: fdb16u2; Price: 27.88;,Title: micronet technology databank 32 gb flash drive - fdb32u2 black; Category: usb flash drives; Brand: fantom; ModelNo: fdb32u2; Price: 39.99;
not duplicate,Title: q-see professional indoor dome camera qsd360; Category: garden - general; Brand: q-see; ModelNo: qsd360; Price: 99.82;,Title: q-see qsdnv indoor dome cmos camera w night vision color; Category: dome cameras; Brand: q-see; ModelNo: qsdnv; Price: 46.99;
not duplicate,Title: kodak easyshare c1550 purple 16mp digital camera bundle w 5x optical zoom 3.0 lcd display w 50 bonus prints; Category: digital cameras; Brand: kodak; ModelNo: c1550 prpl bndl; Price: 89.0;,Title: kodak easyshare c183 14mp digital camera w 3x optical zoom 3.0 inch lcd black; Category: point shoot digital cameras; Brand: kodak; ModelNo: nan; Price: 79.99;
not duplicate,Title: da-lite da-glas deluxe rear projection screen - 96 x 96 av format; Category: electronics - general; Brand: da-lite; ModelNo: 27651; Price: 6128.99;,Title: da-lite holo screen - projection screen rear; Category: video projectors; Brand: da-lite; ModelNo: nan; Price: nan;
not duplicate,Title: netgear prosafe gs716t 16-port ethernet switch; Category: networking; Brand: netgear; ModelNo: gs716t-200nas; Price: 238.0;,Title: netgear gs105 prosafe 5-port gigabit ethernet desktop switch - 10 100 1000 mbps; Category: switches; Brand: netgear; ModelNo: gs105; Price: 33.88;
not duplicate,Title: rayovac alkaline aa batteries 4pk; Category: electronics - general; Brand: rayovac; ModelNo: 815-4tupcf; Price: 0.0;,Title: rayovac al9v-8 ultrapro alkaline 9v batteries 8-pack; Category: 9v; Brand: rayovac; ModelNo: al9v-8; Price: 11.89;
not duplicate,Title: wacom ptk640 intuos4 medium pen graphics tablet; Category: electronics - general; Brand: wacom tech corp.; ModelNo: ptk640; Price: 372.88;,Title: wacom intuos4 wireless pen tablet; Category: graphics tablets; Brand: wacom; ModelNo: ptk540wl; Price: nan;
duplicate,Title: canon cli-226 black ink tank; Category: printers; Brand: canon; ModelNo: nan; Price: 0.0;,Title: canon cli-226 black ink tank 4546b001 in retail packaging; Category: inkjet printer ink; Brand: canon; ModelNo: 4546b001; Price: 13.97;
not duplicate,Title: new york mets ipod touch 4g hard case; Category: electronics - general; Brand: tribeca; ModelNo: fva4459; Price: 29.99;,Title: minnesota vikings ipod touch 4g hard case; Category: computers accessories; Brand: tribeca; ModelNo: nan; Price: 29.99;
not duplicate,Title: startech esata usb to sata external hard drive docking station for 2.5 hdd; Category: electronics - general; Brand: startech; ModelNo: satadocku2e; Price: 29.84;,Title: startech usb to sata ide hard drive docking station for 2.5-inch or 3.5-inch hdd unidock2u; Category: computer components; Brand: startech; ModelNo: unidock2u; Price: 40.99;
not duplicate,Title: dell switch by design studio lids shaadi 15r; Category: electronics - general; Brand: dell; ModelNo: yxmrf; Price: 39.0;,"Title: dell switch by design studio lid for inspiron r series laptop - shaadi; Category: computers accessories; Brand: dell; ModelNo: switch by design studio , shaadi - 17 ''; Price: 49.99;"
not duplicate,Title: da-lite 93163 model b manual wall and ceiling projection screen; Category: electronics - general; Brand: da-lite; ModelNo: 93163; Price: 149.88;,Title: da-lite deluxe model b manual wall and ceiling projection screen 50 x 50 71 diagonal silver matte surface; Category: projection screens; Brand: da-lite; ModelNo: nan; Price: 103.95;
not duplicate,Title: sylvania sdvd7027 7 portable dvd player black; Category: dvd players; Brand: sylvania; ModelNo: sdvd7027-black; Price: 59.0;,Title: sylvania dvd8728 7-inch lcd dual screen portable dvd player black; Category: portable dvd players; Brand: curtis; ModelNo: dvd8728-black; Price: nan;
not duplicate,Title: visiontek radeon hd6770 1gb gddr5 graphics card; Category: electronics - general; Brand: visiontek; ModelNo: 900368; Price: 145.0;,Title: visiontek radeon 6670 1 gb gddr5 pci express dvi-d hdmi vga graphics card 900369; Category: graphics cards; Brand: visiontek; ModelNo: 900369; Price: 109.99;
not duplicate,Title: xerox 108r00579 transfer roller; Category: printers; Brand: xerox; ModelNo: 108r00579; Price: 199.88;,Title: new-xerox 108r00646 - 108r00646 transfer roller - xer108r00646; Category: printer accessories; Brand: xerox; ModelNo: nan; Price: 92.36;
not duplicate,Title: verbatim 4gb tuff - n - tiny usb 2.0 flash drive green; Category: usb drives; Brand: verbatim; ModelNo: nan; Price: 11.98;,Title: verbatim tuff-clip 8 gb usb 2.0 flash drive 97014 black; Category: usb flash drives; Brand: verbatim; ModelNo: 97014; Price: 16.23;
not duplicate,Title: da-lite dual vision tensioned cosmopolitan electrol - av format 10 x 10 diagonal; Category: electronics - general; Brand: da-lite; ModelNo: 84992; Price: 2735.99;,Title: hc cinema perf tensioned cosmopolitan electrol - wide format size wide 94 diagonal; Category: projection screens; Brand: da-lite; ModelNo: nan; Price: nan;
not duplicate,Title: smead folders front interior pocket straight end tab letter manila 50 box; Category: stationery & office machinery; Brand: nan; ModelNo: 24117; Price: 45.94;,Title: smead 24109 - folders straight cut reinforced end tab letter manila 100 box; Category: nan; Brand: smead; ModelNo: nan; Price: nan;
not duplicate,Title: ep 2gb usb 2.0 capless wave flash drive pink; Category: usb drives; Brand: ep memory; ModelNo: epclp/2gb -2.0; Price: 8.84;,Title: ep memory 16 gb usb 2.0 capless wave flash drive epclw 16gb-2 .0 white; Category: usb flash drives; Brand: ep memory; ModelNo: epclw/16gb -2.0; Price: 24.4;
not duplicate,Title: netgear prosafe plus 8-port ethernet switch; Category: networking; Brand: netgear; ModelNo: gs108e100nas; Price: 78.88;,Title: netgear fs108 prosafe 8-port 10 100 desktop switch; Category: switches; Brand: netgear; ModelNo: fs108na; Price: 40.99;
not duplicate,Title: at t prepaid gophone samsung a187 with bluetooth blue; Category: prepaid wireless phones; Brand: at t; ModelNo: a187; Price: 59.88;,Title: samsung a107 prepaid gophone at t; Category: no-contract phones; Brand: samsung; ModelNo: a107; Price: 33.99;
not duplicate,Title: case logic medium slr camera bag; Category: photography - general; Brand: case logic; ModelNo: 133827; Price: 47.99;,Title: case logic slrc-200 slr camera holster black; Category: camera photo; Brand: case logic; ModelNo: slrc-200black; Price: 21.34;
not duplicate,Title: roocase multi-angle folio leather case stylus for acer iconia tab a500; Category: electronics - general; Brand: roocase; ModelNo: 222043; Price: 47.99;,Title: roocase multi-angle black leather folio case cover for acer iconia tab a500 a501 10.1-inch android tablet wi-fi; Category: nan; Brand: roocase; ModelNo: nan; Price: 29.89;
not duplicate,Title: jwin caf nites in-ear earphones blue; Category: electronics - general; Brand: iluv; ModelNo: iep222blu; Price: 9.88;,Title: jwin caf nites in-ear earphones - compact stereo - pink - iep222pnk; Category: video converters; Brand: jwin; ModelNo: nan; Price: 15.19;
not duplicate,Title: tribeca varsity jacket silicone case for ipod touch university of florida; Category: mp3 accessories; Brand: tribeca; ModelNo: fva3615; Price: 18.9;,Title: iphone 4 silicone case retro - university of florida; Category: computers accessories; Brand: tribeca; ModelNo: nan; Price: 18.99;
not duplicate,Title: canon cli-226 black ink tank; Category: printers; Brand: canon; ModelNo: nan; Price: 0.0;,Title: canon cli-226 magenta ink tank 4548b001; Category: inkjet printer ink; Brand: canon; ModelNo: 4548b001; Price: 13.6;
not duplicate,Title: stanley 500 watt power inverter; Category: electronics - general; Brand: stanley; ModelNo: pc509; Price: 34.88;,Title: whistler pro-800w 800 watt power inverter; Category: power inverters; Brand: whistler; ModelNo: pro-800w; Price: 48.45;
not duplicate,Title: chicago white sox pink iphone 4 hard case; Category: electronics - general; Brand: tribeca; ModelNo: fva4556; Price: 29.99;,Title: st. louis cardinals pink iphone 4 hard case; Category: computers accessories; Brand: tribeca; ModelNo: nan; Price: 23.99;
not duplicate,Title: edge tech diskgo 500gb external superspeed usb 3.0 hard drive; Category: hard drives; Brand: edge tech; ModelNo: pe227821; Price: 70.98;,Title: 2tb diskgo 3.5 external backup usb hard drive; Category: external hard drives; Brand: edge; ModelNo: edgdg-223687-pe; Price: 137.99;
not duplicate,Title: verbatim 500gb clln usb portable hard drive 97060; Category: hard drives; Brand: verbatim; ModelNo: 97060; Price: 77.84;,Title: verbatim acclaim 500 gb usb 2.0 portable external hard drive 97165 piano black; Category: nan; Brand: verbatim; ModelNo: 97165; Price: 69.24;
not duplicate,Title: da-lite da-glas deluxe rear projection screen - 96 x 96 av format; Category: electronics - general; Brand: da-lite; ModelNo: 27651; Price: 6128.99;,Title: da-lite 27658 da-glas deluxe rear projection screen - 57 3 4 x 77 video format; Category: projection screens; Brand: da-lite; ModelNo: nan; Price: nan;
not duplicate,Title: filemate imagine series m2810 usb standard mouse; Category: computers; Brand: nan; ModelNo: nan; Price: 8.98;,Title: wintec filemate imagine series k2010 usb standard keyboard - light green 3fmnk2010ugn-r; Category: keyboards; Brand: wintec; ModelNo: 3fmnk2010ugn-r; Price: 15.99;
not duplicate,Title: kodak 10c color ink cartridge; Category: printers; Brand: kodak; ModelNo: 10c; Price: 19.97;,Title: epson t008201 color inkjet cartridge; Category: inkjet printer ink; Brand: epson; ModelNo: t008201; Price: 18.18;
not duplicate,Title: i-tec ipad anti-glare screen protector; Category: mp3 accessories; Brand: i-tec electronics; ModelNo: t6020; Price: 17.88;,Title: incipio cl-471 incipio screen protector for ipad 2 anti-glare - 2 pack; Category: cases; Brand: incipio; ModelNo: cl-471; Price: 20.59;
duplicate,Title: sony mdras30g sport headphones - behind the neck; Category: mp3 accessories; Brand: sony; ModelNo: mdras30g; Price: 19.88;,Title: sony mdras30g sport neckband headphones; Category: headphones; Brand: sony; ModelNo: nan; Price: 24.95;
not duplicate,Title: epson t008201 color ink cartridge for stylus color 780 870 875 dc 875dcs and 890; Category: printers; Brand: epson; ModelNo: t008201; Price: 20.84;,Title: ld epson t029201 t029 color remanufactured ink cartridge for stylus c60; Category: inkjet printer ink; Brand: 4inkjets; ModelNo: nan; Price: 7.95;
not duplicate,Title: verbatim store n go superspeed usb 3.0 portable hard drive 500gb; Category: hard drives; Brand: verbatim; ModelNo: 97397; Price: 69.98;,Title: verbatim superspeed 2 tb usb 3.0 desktop external hard drive 97415 black; Category: computers accessories; Brand: verbatim; ModelNo: 97415; Price: 122.31;
not duplicate,Title: kodak 10c color ink cartridge; Category: printers; Brand: kodak; ModelNo: 10c; Price: 19.97;,Title: epson t020201 color ink cartridge; Category: inkjet printer ink; Brand: epson; ModelNo: t020201; Price: 18.7;
not duplicate,Title: da-lite video spectra 1.5 model b manual screen with csr - 69 x 92 video format; Category: electronics - general; Brand: da-lite; ModelNo: 85322; Price: 429.99;,Title: da-lite advantage manual with csr - projection screen - 1 1 - video spectra 1.5; Category: projection screens; Brand: da-lite; ModelNo: nan; Price: 594.95;
not duplicate,Title: da-lite da-glas self trimming rear projection screen - 96 x 120 av format; Category: electronics - general; Brand: da-lite; ModelNo: 27915; Price: 7443.99;,Title: da-lite da-view thru-the-wall rear projection screen - 57 3 4 x 77 video format; Category: projection screens; Brand: da-lite; ModelNo: 23040; Price: 11346.11;
not duplicate,Title: hp ce250a black toner cartridge; Category: printers; Brand: hp; ModelNo: ce250a; Price: 187.04;,Title: canon imageclass x25 black toner cartridge; Category: laser printer toner; Brand: canon; ModelNo: 8489a001; Price: 71.98;
not duplicate,Title: q-see professional indoor dome camera qsd360; Category: garden - general; Brand: q-see; ModelNo: qsd360; Price: 99.82;,Title: q-see qpscdca professional indoor ccd camera w audio color; Category: surveillance cameras; Brand: q-see; ModelNo: qpscdca; Price: 71.14;
not duplicate,Title: sennheiser sh 350 ip binaural headset with noise canceling microphone; Category: electronics - general; Brand: sennheiser; ModelNo: sh350ip; Price: 150.0;,Title: sennheiser sh330 monaural headset with microphone; Category: accessories supplies; Brand: sennheiser; ModelNo: sh330; Price: 75.38;
not duplicate,Title: brother tx2511 laminated tape cartridge; Category: stationery & office machinery; Brand: brother; ModelNo: tx2511; Price: 34.88;,Title: brother tz641 laminated tape cartridge; Category: labeling tapes; Brand: brother; ModelNo: nan; Price: 15.09;
not duplicate,Title: kingston hyperx 4gb kit 2 x 2gb ddr3 desktop memory module; Category: memory; Brand: kingston; ModelNo: khx1800c9d3k2/4g; Price: 83.99;,Title: kingston hyperx 4gb kit 2x2gb modules 1066mhz ddr2 desktop memory khx8500d2k2 4gr; Category: memory; Brand: kingston; ModelNo: khx8500d2k2/4g; Price: 59.99;
not duplicate,Title: lexmark x651h11a high-yield toner 25000 page-yield black; Category: printers; Brand: lexmark; ModelNo: x651h11a; Price: 565.2;,Title: new lexmark x340h11g high-yield laser printer toner 6000 page-yield black simple-install; Category: printer ink toner; Brand: lexmark; ModelNo: nan; Price: 173.72;
not duplicate,Title: imation 43347 dds-2 data cartridge; Category: mp3 accessories; Brand: imation; ModelNo: 43347; Price: 10.88;,Title: lto5 data cartridge; Category: computer accessories; Brand: quantum; ModelNo: mr-l5mqn-01; Price: 63.23;
not duplicate,Title: hp ce278a black laserjet print cartridge; Category: printers; Brand: hp; ModelNo: hp ce278a; Price: 69.84;,Title: genuine hp 56 c6656an black inkjet print cartridge; Category: inkjet printer ink; Brand: hp; ModelNo: c6656an; Price: 24.19;
not duplicate,Title: guardian air step antifatigue polypropylene mat 36 x 60 black; Category: home care; Brand: guardian; ModelNo: 24030502; Price: 50.97;,Title: guardian 24031202 - air step antifatigue mat polypropylene 36 x 144 black; Category: distribution; Brand: guardian; ModelNo: nan; Price: nan;
duplicate,Title: atrend-bbox a361-12cp b box series speaker; Category: car stereos; Brand: atrend; ModelNo: a361-12cp; Price: 56.88;,Title: atrend-bbox a361-12cp b box series speaker for ford f150 super crew cab 2009 and up 12-inch; Category: coaxial speakers; Brand: atrend-bbox; ModelNo: a361-12cp; Price: 56.88;
not duplicate,Title: buffalo technology ministation metro 1 tb usb 2.0 portable external hard drive with integrated flex cable encryption and turbopc hd-pxt1tu2 b black; Category: hard drives; Brand: buffalo technology; ModelNo: hdpxt1tu2b; Price: 99.82;,Title: buffalo technology ministation stealth 500 gb usb 2.0 portable external hard drive hd-pct500u2 b black; Category: external hard drives; Brand: buffalo technology; ModelNo: hd-pct500u2 / b; Price: 49.99;
duplicate,Title: pendaflex 15-pocket portafile expanding organizer black; Category: stationery & office machinery; Brand: nan; ModelNo: nan; Price: 16.88;,Title: new-pendaflex 01156 - portafile expanding organizer with 19 pockets letter black - ess01156; Category: laminating supplies; Brand: pendaflex; ModelNo: nan; Price: nan;
not duplicate,Title: innovera d2130b black compatible high-yield toner print cartridge; Category: printers; Brand: innovera; ModelNo: d2130b; Price: 58.9;,Title: ld compatible high yield black laser toner cartridge for lexmark e352h11a e350 e352 printers; Category: laser printer toner; Brand: 4inkjets; ModelNo: nan; Price: 39.99;
not duplicate,Title: lexmark 16 black print cartridge 10n0016; Category: printers; Brand: lexmark; ModelNo: 10n0016; Price: 28.0;,Title: lexmark 17 black ink cartridge 10n0217; Category: inkjet printer ink; Brand: lexmark; ModelNo: 10n0217; Price: 18.95;
not duplicate,Title: dell switch by design studio lids fire red 17r; Category: electronics - general; Brand: dell; ModelNo: 8cmcy; Price: 24.0;,"Title: dell switch by design studio lid for inspiron r series laptop - sangeet; Category: cleaning repair; Brand: dell; ModelNo: switch by design studio , sangeet - 14 ''; Price: 49.99;"
not duplicate,Title: logitech m315 wireless optical mouse blue; Category: mice; Brand: logitech; ModelNo: m315; Price: 19.88;,Title: logitech wireless mouse m310 blue shards 910-002483; Category: mice; Brand: logitech; ModelNo: 910-002483; Price: 19.95;
not duplicate,Title: siig wireless ultra-slim multimedia mini keyboard; Category: electronics - general; Brand: siig; ModelNo: jk-wr0612-s1; Price: 30.88;,Title: siig jk-wr0412-s1 81 key wireless mini multimedia keyboard; Category: keyboards; Brand: siig; ModelNo: jk-wr0412-s1; Price: 43.24;
not duplicate,Title: boise fireworx colored cover stock paper 250 sheets - available in various colors; Category: stationery & office machinery; Brand: boise; ModelNo: mp2651be; Price: 10.47;,Title: boise 235162 - fireworx colored cover stock 110 lbs . 8-1 2 x 11 white 250 sheets; Category: microphones accessories; Brand: boise; ModelNo: nan; Price: nan;
not duplicate,Title: startech 2 port pci express superspeed usb 3.0 card adapter; Category: electronics - general; Brand: startech; ModelNo: pexusb3s2; Price: 39.98;,Title: port super speed usb 3.0 pci card; Category: computers accessories; Brand: aluratek; ModelNo: aupc100f; Price: 29.99;
not duplicate,Title: iosafe rugged 500gb usb 3.0 portable external hard drive; Category: hard drives; Brand: iosafe; ModelNo: pa50500u5yr; Price: 299.98;,Title: hewlett packard hp portable 1 tb usb 3.0 2.0 external hard drive; Category: external data storage; Brand: hp; ModelNo: wdbacz0010bbk-nesn; Price: 89.99;
not duplicate,Title: maxell juicy tunes earbuds green; Category: electronics - general; Brand: maxell; ModelNo: 190242 jt-pu; Price: 9.88;,Title: maxell 190239 - jtp juicy tunes earbuds pink; Category: printers; Brand: maxell; ModelNo: nan; Price: nan;
not duplicate,Title: clickfree c2 500gb usb 3.0 portable external hard drive; Category: hard drives; Brand: clickfree; ModelNo: hd527b3; Price: 84.98;,Title: diskgo 500gb external hard drive; Category: nan; Brand: edge; ModelNo: edgdg207342pe; Price: 121.01;
not duplicate,Title: panasonic lightweight headphones w xbs rp-ht21; Category: electronics - general; Brand: panasonic; ModelNo: rp-ht21; Price: 9.88;,Title: panasonic rp-htx7 monitor headphones black; Category: headphones; Brand: panasonic; ModelNo: rp-htx7-k1; Price: 30.47;
not duplicate,Title: joby gorillapod slr zoom tripod - black grey; Category: camera and camcorder accessories; Brand: joby; ModelNo: gp3a1en; Price: 38.0;,Title: joby gp1-e1en gorillapod flexible tripod grey; Category: nan; Brand: joby; ModelNo: gp1-d1en; Price: 10.68;
duplicate,Title: incipio smart feather for apple ipad 2 light blue; Category: electronics - general; Brand: incipio; ModelNo: ipad-227; Price: 33.25;,Title: incipio smart feather case for apple ipad 2 - light blue ipad-227; Category: cases sleeves; Brand: incipio; ModelNo: ipad-227; Price: 29.13;
not duplicate,Title: amzer anti-glare screen protector for ipad 2; Category: mp3 accessories; Brand: amzer; ModelNo: 90786; Price: 13.88;,Title: ifrogz anti-glare screen protection for iphone 4 - 3pk; Category: car audio video; Brand: ifrogz; ModelNo: 15730; Price: nan;
not duplicate,Title: da-lite da-plex deluxe rear projection screen - 78 x 139 hdtv format; Category: electronics - general; Brand: da-lite; ModelNo: 27573; Price: 7452.99;,Title: da-plex base rear projection screen - 40 1 4 x 53 3 4 video format; Category: projection screens; Brand: da-lite; ModelNo: nan; Price: 1525.99;
not duplicate,Title: da-lite da-glas unframed rear projection screen - 43 1 4 x 57 3 4 video format; Category: electronics - general; Brand: da-lite; ModelNo: 27602; Price: 920.99;,Title: da-lite da-view thru-the-wall rear projection screen - 57 3 4 x 77 video format; Category: projection screens; Brand: da-lite; ModelNo: 23040; Price: 11346.11;
not duplicate,Title: pny 4gb micro swivel attache flash drive; Category: printers; Brand: pny; ModelNo: nan; Price: 9.84;,Title: pny micro swivel attach 4 gb usb 2.0 flash drive p-fdu4gbsv-ef gry grey; Category: usb flash drives; Brand: pny; ModelNo: p-fdu4gbsv-ef / gry; Price: 15.51;
not duplicate,Title: universal pressboard classification folder legal box of 10 red; Category: stationery & office machinery; Brand: nan; ModelNo: 82007; Price: 47.84;,Title: new-smead 29781 - pressboard end tab classification folders legal six-section blue 10 box - smd29781; Category: laminating supplies; Brand: smead; ModelNo: nan; Price: 93.0;
not duplicate,Title: da-lite video spectra 1.5 model b manual screen with csr - 69 x 92 video format; Category: electronics - general; Brand: da-lite; ModelNo: 85322; Price: 429.99;,Title: da-lite model c with csr - projection screen - 1 1 - video spectra 1.5; Category: projection screens; Brand: da-lite; ModelNo: with csr; Price: 401.95;
not duplicate,Title: lexar 32gb twistturn jumpdrive; Category: usb drives; Brand: lexar media; ModelNo: ljdtt32gasbna; Price: 61.8;,Title: lexar jumpdrive twistturn 2 gb usb 2.0 flash drive ljdtt2gbasbna white; Category: usb flash drives; Brand: lexar; ModelNo: ljdtt2gbasbna; Price: 10.16;
not duplicate,Title: da-lite da-glas deluxe rear projection screen - 84 x 84 av format; Category: electronics - general; Brand: da-lite; ModelNo: 27650; Price: 4958.99;,Title: da-lite da-glas thru-the-wall rear projection screen - 72 x 96 video format; Category: projection screens; Brand: da-lite; ModelNo: 23050; Price: 8968.99;
not duplicate,Title: inland proht iphone screen protector; Category: electronics - general; Brand: inland; ModelNo: 08563; Price: 9.99;,Title: i-tec t7035 iphone 4 safe shield screen protector; Category: printer accessories; Brand: i-tec; ModelNo: nan; Price: 31.2;
not duplicate,Title: ibm 28p2010 black toner cartridge; Category: printers; Brand: ibm; ModelNo: 28p2010; Price: 425.0;,Title: c54x x543 x544 return prog black toner cartridge; Category: laser printer toner; Brand: lexmark; ModelNo: c540a1kg; Price: 40.0;
not duplicate,Title: bell o high-speed hdmi cable with ethernet 2-meter; Category: tv accessories; Brand: bell ' o; ModelNo: hd7102; Price: 69.99;,Title: iogear high speed hdmi cable with ethernet ghdc3402 black; Category: hdmi cables; Brand: iogear; ModelNo: ghdc3402; Price: 9.95;
not duplicate,Title: virginia tech hokies iphone 4 case black shell; Category: electronics - general; Brand: tribeca; ModelNo: fva3168; Price: 29.99;,Title: chicago bulls iphone 4 case black shell; Category: computers accessories; Brand: tribeca; ModelNo: nan; Price: 17.99;
duplicate,Title: 3m porcelain marker board steel backed 6 x4 aluminum; Category: stationery & office machinery; Brand: 3m; ModelNo: nan; Price: 462.79;,Title: premium porcelain dry erase board; Category: computers accessories; Brand: 3m; ModelNo: nan; Price: 293.77;
not duplicate,Title: evga geforce 210 512mb ddr3 pci express graphics card; Category: electronics - general; Brand: evga; ModelNo: 512p31310lr; Price: 32.88;,Title: pny geforce 9600gt 512 mb ddr3 pci-express graphics card vcg96512gxpb; Category: nan; Brand: pny; ModelNo: vcg96512gxpb; Price: nan;
